,Date,USDT_Open,USDT_High,USDT_Low,USDT_Close,USDT_Volume
17,2017-11-28 00:00:00+00:00,64.40901184082031,64.88776397705078,64.25007629394531,64.65753173828125,51182803661
18,2017-11-29 00:00:00+00:00,63.74549865722656,67.46775817871094,61.4940185546875,64.40837860107422,107600926119
19,2017-11-30 00:00:00+00:00,65.00228881835938,66.31063842773438,63.77397918701172,64.598388671875,67315184568
20,2017-12-01 00:00:00+00:00,65.14090728759766,65.71865844726562,64.04631042480469,64.94425964355469,48343533896
21,2017-12-02 00:00:00+00:00,64.48767852783203,65.59183502197266,64.22686767578125,65.08736419677734,43863575532
22,2017-12-03 00:00:00+00:00,64.55257415771484,66.41561889648438,63.562992095947266,64.57579803466797,61074777474
23,2017-12-04 00:00:00+00:00,64.60623931884766,65.29264831542969,64.00243377685547,64.66805267333984,43031989730
24,2017-12-05 00:00:00+00:00,64.47677612304688,64.90878295898438,64.1818618774414,64.59593963623047,52390294070
25,2017-12-06 00:00:00+00:00,65.15939331054688,65.82318115234375,64.1868667602539,64.33455657958984,82681737897
26,2017-12-07 00:00:00+00:00,66.60396575927734,69.53865814208984,64.62908172607422,64.97615051269531,107919140567
27,2017-12-08 00:00:00+00:00,65.60467529296875,68.20320129394531,63.57905578613281,66.90546417236328,128490645131
28,2017-12-09 00:00:00+00:00,65.57437133789062,67.51685333251953,64.05481719970703,65.79679870605469,103081724605
29,2017-12-10 00:00:00+00:00,65.61434173583984,67.34922790527344,62.634925842285156,65.8922119140625,106343267063
30,2017-12-11 00:00:00+00:00,65.54434204101562,66.32618713378906,64.4667739868164,65.29005432128906,99235417882
31,2017-12-12 00:00:00+00:00,69.41547393798828,69.65143585205078,64.51107788085938,65.56107330322266,144310091878
32,2017-12-13 00:00:00+00:00,66.2004623413086,70.06720733642578,65.70419311523438,69.6131820678711,141670116813
33,2017-12-14 00:00:00+00:00,64.85686492919922,67.58790588378906,64.76036834716797,66.17210388183594,150286457341
34,2017-12-15 00:00:00+00:00,65.10153198242188,65.53490447998047,64.04212188720703,64.96172332763672,130991112950
35,2017-12-16 00:00:00+00:00,64.54539489746094,65.31103515625,64.18660736083984,65.1822509765625,102046210075
36,2017-12-17 00:00:00+00:00,64.6620101928711,65.1207504272461,64.25323486328125,64.82218170166016,123720453451
37,2017-12-18 00:00:00+00:00,65.035888671875,65.37486267089844,63.95637893676758,64.7440185546875,161606171136
38,2017-12-19 00:00:00+00:00,64.73405456542969,66.25938415527344,63.84299087524414,65.0429458618164,196880739149
39,2017-12-20 00:00:00+00:00,64.12153625488281,65.27911376953125,63.35050964355469,64.58866119384766,240527262029
40,2017-12-21 00:00:00+00:00,64.59953308105469,66.60704803466797,63.71322250366211,64.25809478759766,198861147199
41,2017-12-22 00:00:00+00:00,65.15898132324219,67.82677459716797,61.65214157104492,64.41646575927734,300075668233
42,2017-12-23 00:00:00+00:00,66.90708923339844,67.3385238647461,64.4747085571289,64.80308532714844,150662899448
43,2017-12-24 00:00:00+00:00,65.4841537475586,68.44076538085938,65.40733337402344,67.25594329833984,167167868730
44,2017-12-25 00:00:00+00:00,64.72242736816406,66.04039764404297,64.58224487304688,65.7049789428711,109353405848
45,2017-12-26 00:00:00+00:00,64.30064392089844,65.13391876220703,63.98900604248047,64.68145751953125,118780113249
46,2017-12-27 00:00:00+00:00,64.34464263916016,65.10198974609375,63.892887115478516,64.34034729003906,124370191423
47,2017-12-28 00:00:00+00:00,64.49222564697266,66.21914672851562,64.13525390625,64.32220458984375,141685033575
48,2017-12-29 00:00:00+00:00,64.19000244140625,64.79957580566406,63.926204681396484,64.77156829833984,123133817764
49,2017-12-30 00:00:00+00:00,65.1927719116211,66.05001068115234,63.373104095458984,64.32276916503906,173046957758
50,2017-12-31 00:00:00+00:00,64.61255645751953,65.38170623779297,63.84723663330078,65.38170623779297,123001051364
51,2018-01-01 00:00:00+00:00,64.1385498046875,64.65304565429688,63.77242660522461,64.63106536865234,107311475462
52,2018-01-02 00:00:00+00:00,63.760902404785156,64.30410766601562,63.02171325683594,64.04049682617188,167245314969
53,2018-01-03 00:00:00+00:00,64.35343933105469,64.99874877929688,63.61750793457031,63.868770599365234,156952313984
54,2018-01-04 00:00:00+00:00,63.555389404296875,64.52743530273438,63.00334548950195,64.33820343017578,202872244393
55,2018-01-05 00:00:00+00:00,63.24348831176758,63.712608337402344,62.43799591064453,63.50593948364258,196108946626
56,2018-01-06 00:00:00+00:00,63.89934158325195,64.09565734863281,63.13031768798828,63.34773254394531,165929674506
57,2018-01-07 00:00:00+00:00,63.42942810058594,64.32554626464844,63.21651077270508,63.790409088134766,148076945480
58,2018-01-08 00:00:00+00:00,64.06153869628906,66.16900634765625,63.17908477783203,63.655513763427734,242185645391
59,2018-01-09 00:00:00+00:00,64.04635620117188,64.34972381591797,63.749542236328125,64.01457214355469,176108855812
60,2018-01-10 00:00:00+00:00,63.70143127441406,64.57019805908203,63.39389419555664,63.99287033081055,202938899308
61,2018-01-11 00:00:00+00:00,63.78889465332031,65.20845794677734,63.055809020996094,63.618473052978516,244601885819
62,2018-01-12 00:00:00+00:00,63.986690521240234,64.79437255859375,63.446937561035156,64.0780029296875,169698785894
63,2018-01-13 00:00:00+00:00,63.72847366333008,64.39881896972656,63.382232666015625,63.862667083740234,175528363929
64,2018-01-14 00:00:00+00:00,64.62522888183594,66.1637191772461,63.64070510864258,63.87729263305664,188282083123
65,2018-01-15 00:00:00+00:00,63.93043899536133,64.96256256103516,63.619232177734375,64.57880401611328,162406495703
66,2018-01-16 00:00:00+00:00,66.1959457397461,66.98326873779297,63.98601531982422,63.939964294433594,355443035985
67,2018-01-17 00:00:00+00:00,64.80817413330078,68.48365783691406,63.73556900024414,66.114013671875,357015095112
68,2018-01-18 00:00:00+00:00,65.33580780029297,66.4215316772461,63.96113204956055,64.9825668334961,274744888217
69,2018-01-19 00:00:00+00:00,64.1097412109375,66.55616760253906,63.98893737792969,65.34921264648438,183609498736
70,2018-01-20 00:00:00+00:00,63.890838623046875,64.68156433105469,63.27389144897461,64.26609802246094,187808213473
71,2018-01-21 00:00:00+00:00,63.81113052368164,65.51824951171875,63.63294219970703,64.00635528564453,210734285348
72,2018-01-22 00:00:00+00:00,64.20195770263672,65.113525390625,63.357486724853516,64.07527923583984,209200609956
73,2018-01-23 00:00:00+00:00,64.07193756103516,65.05111694335938,62.77006149291992,64.13551330566406,199335417600
74,2018-01-24 00:00:00+00:00,63.4898567199707,65.62982177734375,63.196144104003906,63.80354690551758,166803100518
75,2018-01-25 00:00:00+00:00,63.48427963256836,64.46089935302734,62.71697998046875,64.00198364257812,163343281413
76,2018-01-26 00:00:00+00:00,63.83317947387695,64.87800598144531,62.70463943481445,63.355735778808594,187977120615
77,2018-01-27 00:00:00+00:00,63.14567184448242,64.19298553466797,63.075870513916016,63.74863052368164,130444370634
78,2018-01-28 00:00:00+00:00,62.85737991333008,63.639923095703125,62.37965393066406,63.350555419921875,161889896663
79,2018-01-29 00:00:00+00:00,63.292335510253906,63.670440673828125,62.407814025878906,62.83512878417969,129161468469
80,2018-01-30 00:00:00+00:00,62.81943130493164,64.42786407470703,62.11576461791992,63.50555419921875,197957559419
81,2018-01-31 00:00:00+00:00,62.92201232910156,63.76786422729492,61.858943939208984,63.20481872558594,169266119317
82,2018-02-01 00:00:00+00:00,63.13448715209961,64.42438507080078,61.076698303222656,63.003597259521484,223824630953
83,2018-02-02 00:00:00+00:00,63.526695251464844,65.40695190429688,59.260101318359375,63.093223571777344,306869973116
84,2018-02-03 00:00:00+00:00,64.20399475097656,65.13758087158203,63.02220153808594,63.73983383178711,159564538471
85,2018-02-04 00:00:00+00:00,64.76953887939453,64.76953887939453,62.530399322509766,64.40084838867188,160597516800
86,2018-02-05 00:00:00+00:00,63.89323425292969,65.17404174804688,60.58855056762695,63.850311279296875,261584993557
87,2018-02-06 00:00:00+00:00,64.8477783203125,65.56632232666016,61.61984634399414,62.75120544433594,401073444865
88,2018-02-07 00:00:00+00:00,64.35997772216797,65.47693634033203,63.15525817871094,64.3380355834961,212575593744
89,2018-02-08 00:00:00+00:00,65.50572967529297,66.44934844970703,63.468807220458984,63.94672393798828,158578993629
90,2018-02-09 00:00:00+00:00,64.47576141357422,67.47134399414062,64.02145385742188,65.64588165283203,104947545541
91,2018-02-10 00:00:00+00:00,64.57805633544922,65.30188751220703,63.91188049316406,64.56390380859375,169109963023
92,2018-02-11 00:00:00+00:00,64.29180908203125,65.1455307006836,63.87211990356445,64.65655517578125,156458145423
93,2018-02-12 00:00:00+00:00,64.27578735351562,64.8420639038086,63.71168899536133,64.353515625,157942877159
94,2018-02-13 00:00:00+00:00,64.33068084716797,64.82593536376953,63.99852752685547,64.32141876220703,143091593487
95,2018-02-14 00:00:00+00:00,64.14434814453125,64.54154968261719,63.828941345214844,64.11316680908203,196527453178
96,2018-02-15 00:00:00+00:00,64.23564147949219,65.16319274902344,63.711299896240234,64.41804504394531,210000676833
97,2018-02-16 00:00:00+00:00,64.3749008178711,64.6135025024414,63.78925323486328,64.21200561523438,167397870633
98,2018-02-17 00:00:00+00:00,64.47769165039062,64.98582458496094,64.04207611083984,64.54449462890625,179717824000
99,2018-02-18 00:00:00+00:00,64.57341003417969,65.2800521850586,64.16497039794922,64.5406494140625,200697321144
100,2018-02-19 00:00:00+00:00,64.27918243408203,64.63058471679688,63.85719680786133,64.325439453125,163583301488
101,2018-02-20 00:00:00+00:00,64.88955688476562,65.47321319580078,64.46615600585938,64.2817611694336,202735369075
102,2018-02-21 00:00:00+00:00,64.86285400390625,65.42781066894531,64.05286407470703,65.19759368896484,224196985037
103,2018-02-22 00:00:00+00:00,65.23572540283203,65.7492904663086,64.5899887084961,64.8991470336914,188713163480
104,2018-02-23 00:00:00+00:00,64.80157470703125,65.33509826660156,64.37698364257812,65.51899719238281,182148624281
105,2018-02-24 00:00:00+00:00,64.88375091552734,65.60580444335938,64.30448913574219,64.77375793457031,156425842176
106,2018-02-25 00:00:00+00:00,64.72200012207031,65.28229522705078,64.45601654052734,65.0099105834961,127384598105
107,2018-02-26 00:00:00+00:00,64.7315673828125,65.26547241210938,64.12117767333984,64.54885864257812,152976722708
108,2018-02-27 00:00:00+00:00,64.94375610351562,65.46987915039062,64.33773040771484,64.67432403564453,160523721969
109,2018-02-28 00:00:00+00:00,65.12847137451172,65.55644226074219,64.44206237792969,65.1235580444336,157407797043
110,2018-03-01 00:00:00+00:00,65.24739074707031,65.53773498535156,64.940673828125,65.19002532958984,149064878531
111,2018-03-02 00:00:00+00:00,65.19239044189453,65.5852279663086,64.85731506347656,65.10188293457031,141652429803
112,2018-03-03 00:00:00+00:00,65.26673126220703,65.6136474609375,64.78463745117188,64.9001235961914,142254957683
113,2018-03-04 00:00:00+00:00,65.05427551269531,65.53279113769531,64.90266418457031,65.2223892211914,139152272143
114,2018-03-05 00:00:00+00:00,64.94613647460938,65.20195007324219,64.78071594238281,65.04833984375,144843753600
115,2018-03-06 00:00:00+00:00,64.92744445800781,65.47039031982422,64.65727233886719,65.34770202636719,161708604712
116,2018-03-07 00:00:00+00:00,65.0308837890625,66.42442321777344,63.65217971801758,64.7881851196289,197034846827
117,2018-03-08 00:00:00+00:00,65.4847412109375,65.86857604980469,64.22056579589844,64.96925354003906,171648513792
118,2018-03-09 00:00:00+00:00,65.22809600830078,65.96045684814453,64.43460083007812,65.08197021484375,203931100651
119,2018-03-10 00:00:00+00:00,65.45797729492188,65.99781036376953,64.79022979736328,64.96416473388672,144488914493
120,2018-03-11 00:00:00+00:00,65.37005615234375,66.0030288696289,64.77545166015625,65.34596252441406,155950034493
121,2018-03-12 00:00:00+00:00,65.13269805908203,65.92027282714844,64.22726440429688,65.13172149658203,140068284641
122,2018-03-13 00:00:00+00:00,64.8398208618164,65.68463897705078,64.10844421386719,65.09956359863281,122569098150
123,2018-03-14 00:00:00+00:00,65.00828552246094,66.15819549560547,64.26837921142578,64.62828063964844,139492767137
124,2018-03-15 00:00:00+00:00,65.06317138671875,65.69384765625,63.863441467285156,64.87278747558594,146846349481
125,2018-03-16 00:00:00+00:00,64.8858413696289,65.72792053222656,64.24269104003906,64.8181381225586,121645812119
126,2018-03-17 00:00:00+00:00,65.08527374267578,65.60315704345703,64.37770080566406,65.08071899414062,109681041600
127,2018-03-18 00:00:00+00:00,65.18013763427734,65.85852813720703,63.666168212890625,65.31594848632812,171512765798
128,2018-03-19 00:00:00+00:00,64.54922485351562,66.56767272949219,63.822967529296875,63.822967529296875,172029847856
129,2018-03-20 00:00:00+00:00,65.02335357666016,65.61271667480469,64.51007080078125,65.6025619506836,163487245251
130,2018-03-21 00:00:00+00:00,65.1207275390625,65.79249572753906,64.71562194824219,65.03026580810547,153403014428
131,2018-03-22 00:00:00+00:00,65.03372955322266,65.80254364013672,64.74430847167969,65.13480377197266,141387433959
132,2018-03-23 00:00:00+00:00,64.34546661376953,65.66051483154297,64.34546661376953,65.04928588867188,129680583921
133,2018-03-24 00:00:00+00:00,65.5713119506836,65.5713119506836,64.60955047607422,65.08656311035156,116021792079
134,2018-03-25 00:00:00+00:00,64.9595947265625,65.64149475097656,64.6214370727539,64.98780059814453,98205577759
135,2018-03-26 00:00:00+00:00,65.0410385131836,65.6678466796875,63.762264251708984,64.75906372070312,141564291348
136,2018-03-27 00:00:00+00:00,65.0445556640625,65.65747833251953,64.29100799560547,64.97686004638672,133197131044
137,2018-03-28 00:00:00+00:00,65.09813690185547,65.80084991455078,64.6316146850586,65.08806610107422,120986806458
138,2018-03-29 00:00:00+00:00,65.02034759521484,65.86795043945312,63.968753814697266,65.31938934326172,161903171891
139,2018-03-30 00:00:00+00:00,65.04117584228516,65.66148376464844,63.78390121459961,64.84284973144531,169080898291
140,2018-03-31 00:00:00+00:00,65.1601333618164,65.66278076171875,64.69127655029297,64.91558074951172,114835805033
141,2018-04-01 00:00:00+00:00,65.09762573242188,65.75133514404297,63.858455657958984,64.83016204833984,119316031425
142,2018-04-02 00:00:00+00:00,65.12847137451172,65.58204650878906,64.33258819580078,65.32681274414062,100993305600
143,2018-04-03 00:00:00+00:00,65.01404571533203,65.4878158569336,64.79915618896484,64.9628677368164,113961264800
144,2018-04-04 00:00:00+00:00,65.09398651123047,66.04525756835938,64.70709228515625,65.24866485595703,115272342160
145,2018-04-05 00:00:00+00:00,65.04414367675781,65.55867004394531,64.1091537475586,65.17333221435547,104422410486
146,2018-04-06 00:00:00+00:00,64.99076843261719,65.73081970214844,64.40225982666016,64.90010833740234,81611582239
147,2018-04-07 00:00:00+00:00,64.89688873291016,65.29523468017578,64.04487609863281,65.032958984375,86490317122
148,2018-04-08 00:00:00+00:00,64.71283721923828,65.29653930664062,64.60131072998047,65.01933288574219,70819929600
149,2018-04-09 00:00:00+00:00,64.79119873046875,65.6239013671875,64.57054138183594,64.76036071777344,109036114617
150,2018-04-10 00:00:00+00:00,64.76829528808594,65.20100402832031,64.41377258300781,64.7520980834961,81431509883
151,2018-04-11 00:00:00+00:00,65.27131652832031,65.36083984375,64.76696014404297,64.78369140625,113654631412
152,2018-04-12 00:00:00+00:00,65.07312774658203,66.59859466552734,64.36277770996094,65.02059936523438,237396600422
153,2018-04-13 00:00:00+00:00,65.17789459228516,65.89531707763672,64.53583526611328,65.00836944580078,210034525824
154,2018-04-14 00:00:00+00:00,65.23473358154297,65.88162231445312,64.85810852050781,65.3694076538086,134429357088
155,2018-04-15 00:00:00+00:00,65.15877532958984,65.63758087158203,64.37329864501953,65.00910186767578,134275362912
156,2018-04-16 00:00:00+00:00,65.3023681640625,65.92012023925781,65.18206024169922,65.17718505859375,139114284895
157,2018-04-17 00:00:00+00:00,65.5751724243164,66.07234191894531,65.03555297851562,65.27782440185547,136307938652
158,2018-04-18 00:00:00+00:00,65.55288696289062,66.18478393554688,64.60176086425781,65.71334075927734,138785432849
159,2018-04-19 00:00:00+00:00,65.67460632324219,65.89662170410156,65.24273681640625,65.57247161865234,146064303785
160,2018-04-20 00:00:00+00:00,66.08997344970703,66.3391342163086,65.42446899414062,65.69864654541016,228977195059
161,2018-04-21 00:00:00+00:00,66.13472747802734,66.84744262695312,65.79061889648438,66.006103515625,236336652236
162,2018-04-22 00:00:00+00:00,65.94817352294922,66.9381332397461,65.48444366455078,66.48532104492188,210252521881
163,2018-04-23 00:00:00+00:00,66.37678527832031,66.6900405883789,65.45723724365234,65.87760925292969,204580933857
164,2018-04-24 00:00:00+00:00,66.716064453125,66.91482543945312,65.87455749511719,66.45175170898438,334207786188
165,2018-04-25 00:00:00+00:00,66.3619384765625,67.79655456542969,65.98806762695312,66.73797607421875,409929482789
166,2018-04-26 00:00:00+00:00,66.77421569824219,67.52289581298828,66.30097198486328,67.06121826171875,280982184551
167,2018-04-27 00:00:00+00:00,66.88643646240234,67.29082489013672,66.28507995605469,66.93694305419922,270448587669
168,2018-04-28 00:00:00+00:00,66.56570434570312,67.19683837890625,66.01151275634766,66.66195678710938,270839593698
169,2018-04-29 00:00:00+00:00,66.47784423828125,67.52788543701172,66.09737396240234,66.53446960449219,344227145211
170,2018-04-30 00:00:00+00:00,66.37816619873047,67.2012710571289,65.88031005859375,66.44700622558594,298921350758
171,2018-05-01 00:00:00+00:00,67.0230941772461,67.24806213378906,66.02690887451172,66.46661376953125,260555137969
172,2018-05-02 00:00:00+00:00,66.51090240478516,67.10057067871094,66.16585540771484,66.83141326904297,247508819865
173,2018-05-03 00:00:00+00:00,66.5248794555664,66.9283676147461,66.30440521240234,66.43108367919922,287159931802
174,2018-05-04 00:00:00+00:00,66.71385955810547,67.04729461669922,66.3362808227539,67.04729461669922,256883111663
175,2018-05-05 00:00:00+00:00,66.56173706054688,66.89818572998047,66.3004379272461,66.77312469482422,257136993939
176,2018-05-06 00:00:00+00:00,66.62306213378906,67.35449981689453,66.29696655273438,66.53648376464844,263823330187
177,2018-05-07 00:00:00+00:00,66.94451904296875,67.27299499511719,66.49594116210938,66.49939727783203,277732925497
178,2018-05-08 00:00:00+00:00,67.30238342285156,67.63290405273438,66.77750396728516,67.0457534790039,222821432125
179,2018-05-09 00:00:00+00:00,67.37934112548828,67.62944793701172,66.79705047607422,67.29566192626953,217974882662
180,2018-05-10 00:00:00+00:00,67.3301010131836,67.9883804321289,66.96996307373047,67.30607604980469,230646652304
181,2018-05-11 00:00:00+00:00,67.5416259765625,68.22236633300781,66.1949462890625,67.513671875,318960919870
182,2018-05-12 00:00:00+00:00,67.46412658691406,68.69332122802734,66.36128997802734,67.37315368652344,305949927178
183,2018-05-13 00:00:00+00:00,67.60901641845703,67.82938385009766,66.93498229980469,67.42301940917969,214239542531
184,2018-05-14 00:00:00+00:00,67.63579559326172,68.1360092163086,66.83130645751953,67.52275848388672,258059918324
185,2018-05-15 00:00:00+00:00,68.14759826660156,68.9562759399414,67.50746154785156,67.58647918701172,225682009512
186,2018-05-16 00:00:00+00:00,67.76660919189453,68.98417663574219,67.20250701904297,68.21635437011719,219452141722
187,2018-05-17 00:00:00+00:00,67.77287292480469,68.28175354003906,67.53958129882812,67.81201934814453,205092576748
188,2018-05-18 00:00:00+00:00,68.06046295166016,68.25060272216797,67.529052734375,67.92872619628906,207470501087
189,2018-05-19 00:00:00+00:00,68.00947570800781,68.4574966430664,67.59408569335938,67.99928283691406,174673858325
190,2018-05-20 00:00:00+00:00,67.92497253417969,68.30181121826172,67.3565444946289,68.0849380493164,177504749374
191,2018-05-21 00:00:00+00:00,68.31228637695312,68.59835815429688,67.87019348144531,67.95726013183594,163903304052
192,2018-05-22 00:00:00+00:00,68.21199035644531,68.55203247070312,67.74217224121094,68.32318115234375,164420296988
193,2018-05-23 00:00:00+00:00,68.58460235595703,69.31156921386719,67.74156188964844,68.06236267089844,229562590372
194,2018-05-24 00:00:00+00:00,68.17931365966797,69.18091583251953,67.94615173339844,68.4022216796875,213156185692
195,2018-05-25 00:00:00+00:00,67.75980377197266,69.2105712890625,67.13472747802734,68.211669921875,160900072885
196,2018-05-26 00:00:00+00:00,67.72254943847656,68.31586456298828,66.57215118408203,67.93115997314453,126800044367
197,2018-05-27 00:00:00+00:00,67.67459869384766,68.19395446777344,67.15774536132812,67.84920501708984,127732009167
198,2018-05-28 00:00:00+00:00,67.56281280517578,68.1510009765625,66.568359375,67.76860809326172,174061741529
199,2018-05-29 00:00:00+00:00,67.8761215209961,68.40705108642578,66.90557098388672,67.3458023071289,203755884918
200,2018-05-30 00:00:00+00:00,67.41159057617188,68.147705078125,67.10350799560547,67.79520416259766,163791522274
201,2018-05-31 00:00:00+00:00,67.28536224365234,67.92430114746094,67.19635009765625,67.56485748291016,176191376327
202,2018-06-01 00:00:00+00:00,67.05632019042969,67.63502502441406,66.63455200195312,67.35851287841797,166542499200
203,2018-06-02 00:00:00+00:00,66.55657196044922,67.36782836914062,66.06761932373047,67.00205993652344,213535308941
204,2018-06-03 00:00:00+00:00,66.99669647216797,67.24188232421875,66.10887908935547,66.45609283447266,187324139144
205,2018-06-04 00:00:00+00:00,67.0948715209961,67.47573852539062,66.67227172851562,66.83686065673828,187652652508
206,2018-06-05 00:00:00+00:00,67.15843200683594,67.92459106445312,66.50284576416016,67.01057434082031,187588328786
207,2018-06-06 00:00:00+00:00,66.87611389160156,67.71322631835938,66.22030639648438,66.95024871826172,167633694523
208,2018-06-07 00:00:00+00:00,67.32573699951172,67.5850601196289,66.57884979248047,66.79411315917969,172201543558
209,2018-06-08 00:00:00+00:00,67.64086151123047,68.01589965820312,67.1819076538086,67.40595245361328,149866035118
210,2018-06-09 00:00:00+00:00,67.93052673339844,68.34442138671875,67.46558380126953,67.65909576416016,135504537600
211,2018-06-10 00:00:00+00:00,67.39947509765625,68.55440521240234,66.77937316894531,68.15265655517578,259616418037
212,2018-06-11 00:00:00+00:00,67.59520721435547,68.15921783447266,66.90206909179688,67.87786102294922,196540393777
213,2018-06-12 00:00:00+00:00,67.5269546508789,68.73252868652344,67.38519287109375,67.73755645751953,182340397978
214,2018-06-13 00:00:00+00:00,67.87876892089844,69.34204864501953,67.21575927734375,67.7955093383789,206758575411
215,2018-06-14 00:00:00+00:00,67.94733428955078,68.39837646484375,67.20861053466797,67.77189636230469,210092927385
216,2018-06-15 00:00:00+00:00,68.52798461914062,68.90754699707031,67.66202545166016,67.79031372070312,161706171495
217,2018-06-16 00:00:00+00:00,68.34355926513672,68.90432739257812,67.23725128173828,68.31837463378906,122358804522
218,2018-06-17 00:00:00+00:00,68.42794799804688,68.54023742675781,67.94972229003906,68.38642883300781,105375682539
219,2018-06-18 00:00:00+00:00,68.22252655029297,68.81585693359375,67.49331665039062,68.28570556640625,141088098389
220,2018-06-19 00:00:00+00:00,68.32002258300781,68.46131134033203,67.97285461425781,68.2769546508789,153916445500
221,2018-06-20 00:00:00+00:00,67.9703140258789,69.00239562988281,67.6811752319336,68.42180633544922,150748436467
222,2018-06-21 00:00:00+00:00,67.97600555419922,68.34628295898438,67.75118255615234,68.08674621582031,137078457252
223,2018-06-22 00:00:00+00:00,68.06358337402344,69.60328674316406,67.24749755859375,68.02424621582031,254326389857
224,2018-06-23 00:00:00+00:00,67.9943618774414,68.72181701660156,67.22354125976562,67.95296478271484,169708353085
225,2018-06-24 00:00:00+00:00,68.20608520507812,69.38616943359375,65.94200897216797,67.78366088867188,268224795371
226,2018-06-25 00:00:00+00:00,68.15222930908203,68.6966781616211,67.04951477050781,68.19048309326172,269444520021
227,2018-06-26 00:00:00+00:00,68.39828491210938,68.98365020751953,67.7114028930664,68.03058624267578,138436520693
228,2018-06-27 00:00:00+00:00,68.48828125,69.05619049072266,67.28563690185547,68.52338409423828,141059356800
229,2018-06-28 00:00:00+00:00,68.63679504394531,69.15796661376953,68.15192413330078,68.54922485351562,160446170399
230,2018-06-29 00:00:00+00:00,68.67794036865234,69.25086975097656,67.8848648071289,68.55791473388672,169914795238
231,2018-06-30 00:00:00+00:00,68.39469146728516,69.14408111572266,67.94908142089844,68.65603637695312,173905441190
232,2018-07-01 00:00:00+00:00,68.36930084228516,68.86412048339844,68.24574279785156,68.26676177978516,250050596761
233,2018-07-02 00:00:00+00:00,68.63159942626953,68.95341491699219,68.2522201538086,68.40906524658203,191544922803
234,2018-07-03 00:00:00+00:00,68.56693267822266,68.90263366699219,68.56918334960938,68.5344467163086,191019144166
235,2018-07-04 00:00:00+00:00,68.62970733642578,68.94187927246094,68.28388977050781,68.4666519165039,181200639307
236,2018-07-05 00:00:00+00:00,69.29286193847656,69.53540802001953,68.64942169189453,68.76536560058594,248356230385
237,2018-07-06 00:00:00+00:00,69.01741027832031,69.6289291381836,68.77742004394531,69.35277557373047,169265207706
238,2018-07-07 00:00:00+00:00,69.22724914550781,69.3421401977539,68.04512786865234,68.91696166992188,146873553101
239,2018-07-08 00:00:00+00:00,69.09239959716797,69.45429229736328,68.88738250732422,69.1171646118164,147375104000
240,2018-07-09 00:00:00+00:00,69.17495727539062,69.63359832763672,68.75749969482422,69.11648559570312,161938729600
241,2018-07-10 00:00:00+00:00,68.8324966430664,69.61831665039062,68.61003875732422,69.16190338134766,204472804799
242,2018-07-11 00:00:00+00:00,68.80472564697266,69.46654510498047,68.67424011230469,68.81256866455078,173516193850
243,2018-07-12 00:00:00+00:00,68.41631317138672,69.05403137207031,68.10110473632812,68.8816909790039,164636876800
244,2018-07-13 00:00:00+00:00,68.5872573852539,69.12645721435547,68.15193939208984,68.43733978271484,156155148587
245,2018-07-14 00:00:00+00:00,68.67150115966797,68.95573425292969,68.35514831542969,68.64409637451172,111006540587
246,2018-07-15 00:00:00+00:00,68.37712860107422,68.79204559326172,68.26152038574219,68.65300750732422,131470660017
247,2018-07-16 00:00:00+00:00,68.48098754882812,68.6393051147461,67.81694030761719,68.41918182373047,196343794207
248,2018-07-17 00:00:00+00:00,68.42890167236328,68.81957244873047,67.03668212890625,68.69833374023438,247714607811
