,Date,XRP_Open,XRP_High,XRP_Low,XRP_Close,XRP_Volume
60,2018-01-10 00:00:00+00:00,125.64441680908203,137.4444580078125,107.90731811523438,135.60072326660156,307516172729
61,2018-01-11 00:00:00+00:00,124.22693634033203,143.2150421142578,103.06230163574219,125.98095703125,400936909374
62,2018-01-12 00:00:00+00:00,129.94943237304688,137.11984252929688,118.90902709960938,123.56976318359375,211839523123
63,2018-01-13 00:00:00+00:00,128.557861328125,134.74932861328125,126.05647277832031,130.46966552734375,135478810982
64,2018-01-14 00:00:00+00:00,118.3716812133789,128.3778839111328,115.23302459716797,128.3778839111328,125813524070
65,2018-01-15 00:00:00+00:00,106.48912811279297,120.89151763916016,105.76256561279297,118.05750274658203,116760596632
66,2018-01-16 00:00:00+00:00,75.483154296875,108.05464172363281,58.20512771606445,106.59264373779297,364086323696
67,2018-01-17 00:00:00+00:00,83.4489974975586,87.94551086425781,57.36922836303711,75.7673568725586,463207310132
68,2018-01-18 00:00:00+00:00,101.95760345458984,110.68151092529297,80.2364730834961,83.40045166015625,581792694312
69,2018-01-19 00:00:00+00:00,99.05183410644531,108.66461944580078,95.83053588867188,101.0373764038086,235969983621
70,2018-01-20 00:00:00+00:00,100.74752807617188,103.9200210571289,95.90486907958984,99.74044799804688,149750433894
71,2018-01-21 00:00:00+00:00,88.07415771484375,100.59500122070312,85.71217346191406,100.59500122070312,181296670105
72,2018-01-22 00:00:00+00:00,86.70751953125,91.1611328125,74.29754638671875,88.81255340576172,168803543911
73,2018-01-23 00:00:00+00:00,85.23821258544922,91.47775268554688,76.79566192626953,86.4417724609375,189788854080
74,2018-01-24 00:00:00+00:00,86.3825912475586,90.75570678710938,83.37480163574219,86.1976547241211,117971456000
75,2018-01-25 00:00:00+00:00,83.33972930908203,87.90271759033203,82.17481994628906,86.77086639404297,62625176648
76,2018-01-26 00:00:00+00:00,77.38185119628906,84.21553039550781,72.07817077636719,83.12950897216797,129528327951
77,2018-01-27 00:00:00+00:00,77.49882507324219,78.79374694824219,75.61270141601562,77.42127227783203,43806150061
78,2018-01-28 00:00:00+00:00,88.97257232666016,91.4212875366211,77.80268096923828,77.80268096923828,84380275200
79,2018-01-29 00:00:00+00:00,84.19125366210938,89.33174133300781,82.58894348144531,88.9477767944336,68275311200
80,2018-01-30 00:00:00+00:00,72.50350189208984,84.4589614868164,72.03035736083984,84.4589614868164,72253875200
81,2018-01-31 00:00:00+00:00,73.85826110839844,75.83842468261719,66.01132202148438,72.00043487548828,80316463150
82,2018-02-01 00:00:00+00:00,61.57304382324219,73.8716049194336,59.51628112792969,73.76231384277344,90224565353
83,2018-02-02 00:00:00+00:00,56.73234939575195,61.452266693115234,40.68677520751953,61.452266693115234,226328211201
84,2018-02-03 00:00:00+00:00,59.249637603759766,62.50410842895508,48.836036682128906,57.19452667236328,127532115200
85,2018-02-04 00:00:00+00:00,52.30287551879883,61.102962493896484,51.0921630859375,58.568363189697266,76364355200
86,2018-02-05 00:00:00+00:00,44.36507034301758,53.46748733520508,43.293479919433594,52.95946502685547,82482721348
87,2018-02-06 00:00:00+00:00,49.84442901611328,50.461456298828125,37.81389617919922,45.21940612792969,151585185946
88,2018-02-07 00:00:00+00:00,46.52473449707031,51.74390411376953,45.334938049316406,49.727779388427734,72841688872
89,2018-02-08 00:00:00+00:00,51.770355224609375,51.88010025024414,46.44221115112305,46.86902618408203,60902881865
90,2018-02-09 00:00:00+00:00,61.40789794921875,61.40789794921875,49.658241271972656,51.248130798339844,108756473541
91,2018-02-10 00:00:00+00:00,68.89141082763672,83.67996215820312,60.94613265991211,60.94613265991211,301240530606
92,2018-02-11 00:00:00+00:00,64.60765838623047,69.17192840576172,59.82120895385742,68.67201232910156,164408650547
93,2018-02-12 00:00:00+00:00,69.47650909423828,71.13507080078125,64.75820922851562,64.75820922851562,112876761385
94,2018-02-13 00:00:00+00:00,66.02136993408203,69.59990692138672,65.21540832519531,69.39488983154297,59189888056
95,2018-02-14 00:00:00+00:00,73.17213439941406,74.67708587646484,65.62808990478516,65.93590545654297,93424872000
96,2018-02-15 00:00:00+00:00,73.27288818359375,74.4119644165039,71.06183624267578,73.00740814208984,75935184767
97,2018-02-16 00:00:00+00:00,73.10704803466797,73.59105682373047,71.16531372070312,73.15021514892578,36510097874
98,2018-02-17 00:00:00+00:00,77.40791320800781,78.21797943115234,72.75308227539062,73.06849670410156,76235534172
99,2018-02-18 00:00:00+00:00,71.97835540771484,77.55952453613281,70.23744201660156,77.39506530761719,71540879083
100,2018-02-19 00:00:00+00:00,73.51753997802734,74.93146514892578,72.01111602783203,72.15115356445312,35736968960
101,2018-02-20 00:00:00+00:00,70.65148162841797,75.93013000488281,70.27470397949219,73.52588653564453,52312745606
102,2018-02-21 00:00:00+00:00,65.79727172851562,71.06781768798828,64.72748565673828,70.16705322265625,56474885837
103,2018-02-22 00:00:00+00:00,61.18796920776367,67.86634063720703,59.94131851196289,65.59444427490234,57804264310
104,2018-02-23 00:00:00+00:00,64.62591552734375,66.51698303222656,58.36164093017578,60.693416595458984,57997336729
105,2018-02-24 00:00:00+00:00,61.74980926513672,65.60191345214844,60.13580322265625,64.54853820800781,31697824000
106,2018-02-25 00:00:00+00:00,61.043609619140625,62.6035270690918,59.21854782104492,61.59291458129883,23309534218
107,2018-02-26 00:00:00+00:00,61.9661865234375,62.89529037475586,59.14741134643555,61.057647705078125,29699777362
108,2018-02-27 00:00:00+00:00,61.48957061767578,63.15934753417969,61.272308349609375,62.12439727783203,20298200311
109,2018-02-28 00:00:00+00:00,58.97880935668945,62.220638275146484,58.92691421508789,61.32028579711914,21485354957
110,2018-03-01 00:00:00+00:00,60.546791076660156,62.15888595581055,58.06907653808594,58.9493408203125,30996261018
111,2018-03-02 00:00:00+00:00,59.350486755371094,60.90974044799805,58.86513900756836,60.43532943725586,17674257560
112,2018-03-03 00:00:00+00:00,59.197898864746094,60.4178466796875,58.924015045166016,59.26193618774414,18314423608
113,2018-03-04 00:00:00+00:00,65.5712661743164,66.92567443847656,58.40325164794922,59.08078384399414,51987106417
114,2018-03-05 00:00:00+00:00,62.37810516357422,70.34326934814453,62.166664123535156,66.141845703125,110977434319
115,2018-03-06 00:00:00+00:00,59.89075469970703,64.45223999023438,59.49982452392578,62.05820846557617,56794808177
116,2018-03-07 00:00:00+00:00,56.5153923034668,60.39511489868164,53.502689361572266,59.987510681152344,52518623298
117,2018-03-08 00:00:00+00:00,53.76329040527344,57.64101791381836,53.73269271850586,56.59959411621094,32517189600
118,2018-03-09 00:00:00+00:00,55.3364372253418,55.75457000732422,48.910400390625,53.780540466308594,64416899881
119,2018-03-10 00:00:00+00:00,51.87635040283203,56.032047271728516,51.688087463378906,55.66926574707031,26221871442
120,2018-03-11 00:00:00+00:00,54.12266159057617,54.7273063659668,50.5159912109375,51.82021713256836,30799936640
121,2018-03-12 00:00:00+00:00,52.05209732055664,54.48712921142578,51.196571350097656,54.1881103515625,23069914900
122,2018-03-13 00:00:00+00:00,51.2127571105957,52.332096099853516,50.487735748291016,51.88334655761719,18137183669
123,2018-03-14 00:00:00+00:00,45.50430679321289,51.82033920288086,43.82572937011719,51.20355224609375,31063229151
124,2018-03-15 00:00:00+00:00,45.30854034423828,47.38597106933594,41.740474700927734,45.569847106933594,57724659660
125,2018-03-16 00:00:00+00:00,44.788116455078125,46.25146484375,43.826602935791016,45.425113677978516,32668045200
126,2018-03-17 00:00:00+00:00,41.44788360595703,44.79941940307617,40.723548889160156,44.689666748046875,20782163520
127,2018-03-18 00:00:00+00:00,42.80732727050781,44.02986526489258,35.6619987487793,41.22760009765625,60015918920
128,2018-03-19 00:00:00+00:00,48.84750747680664,48.84750747680664,41.64718246459961,43.674747467041016,71530808430
129,2018-03-20 00:00:00+00:00,46.30077362060547,48.0440559387207,43.88386917114258,48.0440559387207,53115221393
130,2018-03-21 00:00:00+00:00,45.206085205078125,46.98017120361328,44.28136444091797,46.51258087158203,34365705080
131,2018-03-22 00:00:00+00:00,43.144569396972656,45.7070426940918,41.451839447021484,45.17225646972656,29232633158
132,2018-03-23 00:00:00+00:00,41.7934455871582,43.16852569580078,40.629268646240234,43.16852569580078,25157916720
133,2018-03-24 00:00:00+00:00,41.66939926147461,44.160926818847656,41.6207275390625,41.99098587036133,25390285200
134,2018-03-25 00:00:00+00:00,41.70903778076172,42.7056999206543,41.06092834472656,41.49830627441406,14903292960
135,2018-03-26 00:00:00+00:00,38.8571891784668,41.85498046875,37.97946548461914,41.76154327392578,24923613581
136,2018-03-27 00:00:00+00:00,37.529930114746094,39.26647186279297,36.60501480102539,38.8288688659668,22818681621
137,2018-03-28 00:00:00+00:00,37.656829833984375,38.71396255493164,37.31974411010742,37.50356674194336,16828114700
138,2018-03-29 00:00:00+00:00,33.304481506347656,37.698394775390625,33.304481506347656,37.64152145385742,27382011542
139,2018-03-30 00:00:00+00:00,33.17777633666992,34.59138107299805,31.53680992126465,33.418880462646484,33741239611
140,2018-03-31 00:00:00+00:00,33.35930252075195,34.46962356567383,32.891422271728516,33.246273040771484,19090772880
141,2018-04-01 00:00:00+00:00,31.5836238861084,33.56010437011719,30.35577964782715,33.457035064697266,19394250069
142,2018-04-02 00:00:00+00:00,32.60480499267578,33.23514175415039,31.161386489868164,31.6478214263916,17083711040
143,2018-04-03 00:00:00+00:00,36.26728057861328,36.56974411010742,32.53772735595703,32.659828186035156,37579751050
144,2018-04-04 00:00:00+00:00,32.62608337402344,36.59697723388672,32.421592712402344,36.041439056396484,27008379279
145,2018-04-05 00:00:00+00:00,32.16756820678711,32.91268539428711,31.455514907836914,32.64683151245117,23276024919
146,2018-04-06 00:00:00+00:00,30.929901123046875,32.316078186035156,30.251007080078125,32.10139083862305,14162687520
147,2018-04-07 00:00:00+00:00,31.672325134277344,32.17870330810547,30.809410095214844,30.95716667175293,13573213920
148,2018-04-08 00:00:00+00:00,32.485836029052734,32.55205535888672,31.654407501220703,31.695697784423828,8929616160
149,2018-04-09 00:00:00+00:00,31.945981979370117,33.248260498046875,31.343116760253906,32.537967681884766,17651786770
150,2018-04-10 00:00:00+00:00,31.945999145507812,32.057308197021484,31.37608528137207,31.96410369873047,10032905820
151,2018-04-11 00:00:00+00:00,35.20546340942383,35.789432525634766,31.827035903930664,31.98736572265625,22298090807
152,2018-04-12 00:00:00+00:00,41.043949127197266,42.074134826660156,33.11777877807617,35.150062561035156,87915185111
153,2018-04-13 00:00:00+00:00,41.63517379760742,45.22555923461914,39.54766845703125,41.132469177246094,81247345632
154,2018-04-14 00:00:00+00:00,41.25000762939453,43.16339874267578,40.21403121948242,41.589046478271484,40863989088
155,2018-04-15 00:00:00+00:00,44.535343170166016,44.535343170166016,41.377830505371094,41.42611312866211,39778813728
156,2018-04-16 00:00:00+00:00,43.4194221496582,44.83751678466797,41.7906379699707,44.519813537597656,34824458160
157,2018-04-17 00:00:00+00:00,43.14079284667969,44.475196838378906,42.83348846435547,43.52370071411133,29049320985
158,2018-04-18 00:00:00+00:00,46.583919525146484,47.404903411865234,43.14860534667969,43.14860534667969,41006261367
159,2018-04-19 00:00:00+00:00,52.15953826904297,52.15953826904297,46.4465217590332,46.789398193359375,57846682080
160,2018-04-20 00:00:00+00:00,61.199581146240234,62.11903762817383,52.106590270996094,52.106590270996094,155177426585
161,2018-04-21 00:00:00+00:00,57.79941940307617,61.23638916015625,54.35768127441406,61.23638916015625,103534817177
162,2018-04-22 00:00:00+00:00,57.59366989135742,60.36784744262695,56.14362335205078,57.38348388671875,62651612211
163,2018-04-23 00:00:00+00:00,58.315223693847656,58.78318405151367,57.150726318359375,57.367462158203125,44870734996
164,2018-04-24 00:00:00+00:00,62.0694580078125,64.11650848388672,58.1096076965332,58.27231979370117,104442555187
165,2018-04-25 00:00:00+00:00,53.5686149597168,61.935997009277344,52.14613723754883,61.935997009277344,107996088712
166,2018-04-26 00:00:00+00:00,56.94125747680664,56.94125747680664,51.64026641845703,53.64670181274414,68709813069
167,2018-04-27 00:00:00+00:00,54.2128791809082,57.35954666137695,54.2128791809082,56.85608673095703,44881353329
168,2018-04-28 00:00:00+00:00,57.53798294067383,59.1224365234375,54.091514587402344,54.091514587402344,52536570991
169,2018-04-29 00:00:00+00:00,58.1357421875,60.27838897705078,55.584712982177734,57.57761764526367,59703474474
170,2018-04-30 00:00:00+00:00,55.68098068237305,58.40285110473633,55.23377227783203,58.044219970703125,38232935674
171,2018-05-01 00:00:00+00:00,56.197574615478516,56.24178695678711,53.01553726196289,55.70869064331055,42131734713
172,2018-05-02 00:00:00+00:00,57.28438949584961,57.63018798828125,55.550113677978516,56.06052017211914,36302324613
173,2018-05-03 00:00:00+00:00,58.95850372314453,59.566429138183594,56.42509078979492,57.27678680419922,48343764607
174,2018-05-04 00:00:00+00:00,59.82448196411133,62.00481414794922,57.77384948730469,58.76319122314453,67318423031
175,2018-05-05 00:00:00+00:00,60.469932556152344,61.62247085571289,59.832496643066406,59.832496643066406,44682528000
176,2018-05-06 00:00:00+00:00,58.2198371887207,61.376678466796875,57.1874885559082,60.41194152832031,42762209774
177,2018-05-07 00:00:00+00:00,55.89519119262695,58.207279205322266,54.57219314575195,58.205806732177734,40448172939
178,2018-05-08 00:00:00+00:00,54.66622543334961,56.85857391357422,53.90133285522461,55.92506408691406,31232153023
179,2018-05-09 00:00:00+00:00,54.013587951660156,55.2208137512207,51.87200164794922,54.62747573852539,41186516759
180,2018-05-10 00:00:00+00:00,50.983856201171875,54.476314544677734,50.923675537109375,54.09231185913086,26850545760
181,2018-05-11 00:00:00+00:00,46.15864944458008,51.17443084716797,44.17351150512695,50.87230682373047,66811054127
182,2018-05-12 00:00:00+00:00,46.952972412109375,48.17832565307617,43.114166259765625,46.214176177978516,40210601611
183,2018-05-13 00:00:00+00:00,50.255958557128906,51.1474609375,45.8906364440918,47.043949127197266,35884366320
184,2018-05-14 00:00:00+00:00,50.04766082763672,51.13420104980469,47.617122650146484,50.185401916503906,41439359181
185,2018-05-15 00:00:00+00:00,47.552886962890625,50.815773010253906,47.14984130859375,49.915260314941406,28792248600
186,2018-05-16 00:00:00+00:00,48.39326858520508,48.39326858520508,45.56864547729492,47.371273040771484,29116837256
187,2018-05-17 00:00:00+00:00,45.21692657470703,48.429664611816406,44.80379104614258,48.34630584716797,22902812782
188,2018-05-18 00:00:00+00:00,46.249786376953125,46.61221694946289,44.273704528808594,45.08750534057617,23451017840
189,2018-05-19 00:00:00+00:00,46.00633239746094,46.940242767333984,45.270938873291016,46.281402587890625,16930916959
190,2018-05-20 00:00:00+00:00,47.6060905456543,47.90318298339844,45.777565002441406,46.04338455200195,18737618878
191,2018-05-21 00:00:00+00:00,46.422889709472656,47.86370849609375,46.05618667602539,47.61948013305664,17060260365
192,2018-05-22 00:00:00+00:00,43.90501022338867,46.514564514160156,43.83842849731445,46.461307525634766,15962830586
193,2018-05-23 00:00:00+00:00,40.95826721191406,44.1467170715332,40.127113342285156,44.11359786987305,32958276564
194,2018-05-24 00:00:00+00:00,43.140113830566406,43.74882888793945,40.263484954833984,40.931827545166016,30070782034
195,2018-05-25 00:00:00+00:00,41.38309860229492,43.42755889892578,40.86381149291992,43.20339584350586,19629237680
196,2018-05-26 00:00:00+00:00,41.49871063232422,42.432437896728516,40.8953742980957,41.32329177856445,14442880660
197,2018-05-27 00:00:00+00:00,41.17177963256836,41.5106315612793,40.8634033203125,41.453468322753906,12663004532
198,2018-05-28 00:00:00+00:00,37.22219467163086,41.07637405395508,37.22219467163086,41.20476150512695,22099023224
199,2018-05-29 00:00:00+00:00,40.78217697143555,41.42710494995117,37.17744445800781,37.47727966308594,25825865520
200,2018-05-30 00:00:00+00:00,40.850242614746094,42.57546615600586,39.80531311035156,40.953651428222656,21618394611
201,2018-05-31 00:00:00+00:00,41.302978515625,41.90137481689453,40.19428253173828,40.69076919555664,19101973760
202,2018-06-01 00:00:00+00:00,41.759151458740234,41.85696029663086,40.90659713745117,41.32124328613281,17624265120
203,2018-06-02 00:00:00+00:00,43.10478210449219,43.475303649902344,41.49876022338867,41.76572036743164,21115651012
204,2018-06-03 00:00:00+00:00,44.96402359008789,45.124061584472656,42.93328857421875,43.102169036865234,21959589960
205,2018-06-04 00:00:00+00:00,44.355159759521484,47.135704040527344,43.243194580078125,46.38829803466797,37428265396
206,2018-06-05 00:00:00+00:00,45.420936584472656,45.89591979980469,43.01416015625,44.38688278198242,25918745520
207,2018-06-06 00:00:00+00:00,45.096683502197266,45.58313751220703,44.138145446777344,45.48038101196289,18309148849
208,2018-06-07 00:00:00+00:00,45.712608337402344,46.141910552978516,45.376773834228516,45.131168365478516,16486328880
209,2018-06-08 00:00:00+00:00,45.531639099121094,45.81642150878906,44.65217590332031,45.67607498168945,14981810780
210,2018-06-09 00:00:00+00:00,44.54665756225586,45.8388557434082,44.54665756225586,45.56100845336914,11882844800
211,2018-06-10 00:00:00+00:00,39.71026611328125,44.53038787841797,37.89472198486328,44.53038787841797,33257314140
212,2018-06-11 00:00:00+00:00,40.75331497192383,40.75331497192383,38.3687629699707,39.58008575439453,22705143895
213,2018-06-12 00:00:00+00:00,37.98390579223633,40.62330627441406,37.56016159057617,40.623104095458984,20886481400
214,2018-06-13 00:00:00+00:00,36.164608001708984,38.099220275878906,34.95163345336914,37.97796630859375,24341268059
215,2018-06-14 00:00:00+00:00,37.98918914794922,38.61753463745117,35.62017059326172,36.21682357788086,25706555459
216,2018-06-15 00:00:00+00:00,36.59364700317383,37.90499496459961,36.361854553222656,37.90499496459961,16447872131
217,2018-06-16 00:00:00+00:00,36.39472579956055,36.70158386230469,35.632781982421875,36.5527458190918,13793523510
218,2018-06-17 00:00:00+00:00,35.94773864746094,36.673545837402344,35.743507385253906,36.44590377807617,11299035540
219,2018-06-18 00:00:00+00:00,36.5657844543457,37.302032470703125,34.82767868041992,35.98884582519531,18812132354
220,2018-06-19 00:00:00+00:00,37.54186248779297,38.12937927246094,36.368499755859375,36.641910552978516,17445097000
221,2018-06-20 00:00:00+00:00,36.69841384887695,37.6055908203125,35.918800354003906,37.54985427856445,17483406000
222,2018-06-21 00:00:00+00:00,36.33261489868164,37.22382736206055,36.0555534362793,36.69446563720703,13201557280
223,2018-06-22 00:00:00+00:00,33.04422378540039,36.35408020019531,32.38862991333008,36.35408020019531,23033651397
224,2018-06-23 00:00:00+00:00,33.338531494140625,33.70694351196289,32.632110595703125,33.068790435791016,13906346763
225,2018-06-24 00:00:00+00:00,32.3950080871582,33.50417709350586,30.54025650024414,33.3717155456543,25075627200
226,2018-06-25 00:00:00+00:00,32.81219482421875,33.42740249633789,32.27150344848633,32.37641143798828,15783061645
227,2018-06-26 00:00:00+00:00,31.172229766845703,32.88841247558594,31.172229766845703,32.8549690246582,12265561360
228,2018-06-27 00:00:00+00:00,32.281494140625,32.44538116455078,30.895984649658203,31.14146614074707,14797863340
229,2018-06-28 00:00:00+00:00,30.86736297607422,32.371604919433594,30.680971145629883,32.27874755859375,15181557780
230,2018-06-29 00:00:00+00:00,31.01332664489746,31.373371124267578,29.272323608398438,30.860206604003906,21204303005
231,2018-06-30 00:00:00+00:00,31.914470672607422,32.86606216430664,31.083965301513672,31.083965301513672,23651459502
232,2018-07-01 00:00:00+00:00,31.5799560546875,31.916866302490234,30.858356475830078,31.89386558532715,18291550702
233,2018-07-02 00:00:00+00:00,33.40144348144531,33.59396743774414,31.137893676757812,31.5969295501709,23080995040
234,2018-07-03 00:00:00+00:00,33.25960922241211,35.549503326416016,32.95938491821289,33.410858154296875,28118940073
235,2018-07-04 00:00:00+00:00,33.65860366821289,34.59003829956055,32.6119270324707,33.28435516357422,21555344316
236,2018-07-05 00:00:00+00:00,33.16951370239258,34.164058685302734,32.57316589355469,33.684635162353516,19283531681
237,2018-07-06 00:00:00+00:00,32.96559143066406,33.1590461730957,31.881132125854492,33.09747314453125,16856206950
238,2018-07-07 00:00:00+00:00,33.88241958618164,33.88241958618164,32.17885971069336,32.92884826660156,14790555750
239,2018-07-08 00:00:00+00:00,32.8691291809082,34.04877853393555,32.7464599609375,33.87154769897461,15593107200
240,2018-07-09 00:00:00+00:00,32.563377380371094,33.00994110107422,32.452354431152344,32.83761978149414,14167647151
241,2018-07-10 00:00:00+00:00,30.596637725830078,32.567909240722656,30.474193572998047,32.53488540649414,15841237500
242,2018-07-11 00:00:00+00:00,30.942264556884766,31.112468719482422,30.522327423095703,30.602481842041016,12637634625
243,2018-07-12 00:00:00+00:00,29.8137264251709,30.924325942993164,29.31169891357422,30.918140411376953,12472879268
244,2018-07-13 00:00:00+00:00,30.04937171936035,30.413236618041992,29.758054733276367,29.892478942871094,12287312018
245,2018-07-14 00:00:00+00:00,30.085670471191406,30.248334884643555,29.71746826171875,30.03704261779785,9235259542
246,2018-07-15 00:00:00+00:00,30.53927993774414,30.75111961364746,29.943416595458984,30.07361602783203,10472327018
247,2018-07-16 00:00:00+00:00,33.13230514526367,33.13230514526367,30.475263595581055,30.574827194213867,18456657368
